"PolygonID","PixelID"
"gbr_200",1004325
"gbr_200",1004351
"gbr_200",1004375
"gbr_200",1004397
"gbr_200",1004422
"gbr_200",1004450
"gbr_200",1004473
"gbr_200",1004499
"gbr_200",1004067
"gbr_200",1004082
"gbr_200",1004101
"gbr_200",1004117
"gbr_200",1004134
"gbr_200",1004151
"gbr_200",1004203
"gbr_200",1004231
"gbr_200",1004253
"gbr_200",1004296
"gbr_200",1004324
"gbr_200",1004421
"gbr_200",1004449
"gbr_200",1004472
"gbr_200",1004498
"gbr_200",1004525
"gbr_200",1003788
"gbr_200",1003876
"gbr_200",1003909
"gbr_200",1003934
"gbr_200",1004032
"gbr_200",1004045
"gbr_200",1004066
"gbr_200",1004081
"gbr_200",1004100
"gbr_200",1004116
"gbr_200",1004133
"gbr_200",1004150
"gbr_200",1004172
"gbr_200",1004202
"gbr_200",1004230
"gbr_200",1004252
"gbr_200",1004277
"gbr_200",1004323
"gbr_200",1004420
"gbr_200",1004448
"gbr_200",1004524
"gbr_200",1004550
"gbr_200",1003763
"gbr_200",1003787
"gbr_200",1003875
"gbr_200",1003908
"gbr_200",1003986
"gbr_200",1004013
"gbr_200",1004031
"gbr_200",1004065
"gbr_200",1004080
"gbr_200",1004099
"gbr_200",1004115
"gbr_200",1004132
"gbr_200",1004149
"gbr_200",1004171
"gbr_200",1004201
"gbr_200",1004229
"gbr_200",1004374
"gbr_200",1004419
"gbr_200",1004447
"gbr_200",1003734
"gbr_200",1003762
"gbr_200",1003786
"gbr_200",1003814
"gbr_200",1003844
"gbr_200",1003874
"gbr_200",1003985
"gbr_200",1004012
"gbr_200",1004044
"gbr_200",1004064
"gbr_200",1004098
"gbr_200",1004114
"gbr_200",1004131
"gbr_200",1004148
"gbr_200",1004170
"gbr_200",1004200
"gbr_200",1004228
"gbr_200",1004251
"gbr_200",1004276
"gbr_200",1004295
"gbr_200",1004322
"gbr_200",1004418
"gbr_200",1004446
"gbr_200",1004692
"gbr_200",1004719
"gbr_200",1003733
"gbr_200",1003761
"gbr_200",1003785
"gbr_200",1003813
"gbr_200",1003843
"gbr_200",1003873
"gbr_200",1003907
"gbr_200",1003933
"gbr_200",1003958
"gbr_200",1003984
"gbr_200",1004011
"gbr_200",1004030
"gbr_200",1004043
"gbr_200",1004063
"gbr_200",1004079
"gbr_200",1004097
"gbr_200",1004113
