"PolygonID","PixelID"
"gbr_4",1001989
"gbr_4",1001745
"gbr_4",1001761
"gbr_4",1001776
"gbr_4",1001791
"gbr_4",1001818
"gbr_4",1001834
"gbr_4",1001843
"gbr_4",1001848
"gbr_4",1001857
"gbr_4",1001867
"gbr_4",1001877
"gbr_4",1001888
"gbr_4",1001902
"gbr_4",1001914
"gbr_4",1001938
"gbr_4",1001790
"gbr_4",1001817
"gbr_4",1001833
"gbr_4",1001842
"gbr_4",1001866
"gbr_4",1001876
"gbr_4",1001887
"gbr_4",1001816
"gbr_4",1001832
"gbr_4",1001841
"gbr_4",1001815
"gbr_4",1001831
"gbr_4",1001830
"gbr_3",1001939
"gbr_3",1001958
"gbr_3",1001989
"gbr_3",1002022
"gbr_3",1001902
"gbr_3",1001914
"gbr_3",1001938
"gbr_3",1001957
"gbr_3",1001988
"gbr_3",1002021
"gbr_3",1002054
"gbr_3",1001876
"gbr_3",1001887
"gbr_3",1002020
"gbr_3",1002053
"gbr_3",1002092
"gbr_3",1002052
"gbr_3",1002091
"gbr_3",1001875
"gbr_3",1001886
"gbr_3",1001901
"gbr_3",1001956
"gbr_3",1001987
"gbr_3",1002090
"gbr_3",1002129
"gbr_3",1001830
"gbr_3",1001874
"gbr_3",1001885
"gbr_3",1001900
"gbr_3",1001937
"gbr_3",1001955
"gbr_3",1001986
"gbr_3",1002019
"gbr_3",1002051
"gbr_3",1002089
"gbr_3",1002128
"gbr_3",1001840
"gbr_3",1001856
"gbr_3",1001865
"gbr_3",1001873
"gbr_3",1001884
"gbr_3",1001899
"gbr_3",1001936
"gbr_3",1001985
"gbr_3",1002018
"gbr_3",1002050
"gbr_3",1002088
"gbr_3",1002127
"gbr_3",1002159
"gbr_3",1001855
"gbr_3",1001864
"gbr_3",1001913
"gbr_3",1001935
"gbr_3",1002017
"gbr_3",1002049
"gbr_3",1002087
"gbr_3",1002126
"gbr_3",1002158
"gbr_3",1001863
"gbr_3",1001872
"gbr_3",1001898
"gbr_3",1001912
"gbr_3",1001934
"gbr_3",1001984
"gbr_3",1002016
"gbr_3",1002048
"gbr_3",1002086
"gbr_3",1002125
"gbr_3",1002157
"gbr_3",1001897
"gbr_3",1001954
"gbr_3",1001983
"gbr_3",1002015
"gbr_3",1002047
